"Time","O2","Condition","ID","Experiment","Pressure_MPa","Slope","Length..mm.","Prosome.length","DW_mg","Resp_umol_mgDW_h"
1.29166666666667,215.570682860371,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.3,215.593998142549,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.30833333333333,215.387017087385,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.31666666666667,215.240467066496,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.325,215.392641836569,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.33333333333333,215.051627905256,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.34166666666667,215.506985411546,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.35,214.431490048525,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.35833333333333,213.513725232706,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.36666666666667,214.394680604498,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.375,214.267731329592,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.38333333333333,214.068787498433,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.39166666666667,213.495046279222,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.4,213.612526904108,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.40833333333333,214.001565080882,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.41666666666667,213.965968089617,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.425,213.998143013529,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.43333333333333,213.537750873509,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.44166666666667,214.024105469904,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.45,212.977924940101,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.45833333333333,213.531698020917,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.46666666666667,213.999587984696,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.475,213.839722390742,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.48333333333333,214.203277996311,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.49166666666667,214.182158416382,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.5,214.206314069955,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.50833333333333,214.339129094397,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.51666666666667,213.657954106172,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.525,213.466190676254,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.53333333333333,214.257298239343,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.54166666666667,213.715419322672,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.55,214.036365272043,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.55833333333333,214.132207740285,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.56666666666667,213.290724406688,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.575,214.793966282334,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.58333333333333,213.86199570703,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.59166666666667,214.36846108106,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.6,212.562169340871,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.60833333333333,213.748157800274,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.61666666666667,213.518094978488,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.625,213.802837726789,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.63333333333333,213.849834394649,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.64166666666667,212.549961031376,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.65,213.787369923446,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.65833333333333,212.7065725642,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.66666666666667,213.735302669001,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.675,212.164910066674,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.68333333333333,213.770211702232,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.69166666666667,214.039847836688,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.7,213.983924637896,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.70833333333333,212.16919545073,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.71666666666667,213.726683021266,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.725,213.497273162418,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.73333333333333,213.845464703569,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.74166666666667,213.464646051553,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.75,213.369313906727,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.75833333333333,211.825980188105,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.76666666666667,212.997750414602,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.775,212.716477238228,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.78333333333333,213.246231987864,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.79166666666667,212.755131795574,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.8,213.208744008985,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.80833333333333,212.124459487851,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.81666666666667,213.18808076853,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.825,212.805781101467,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.83333333333333,212.57761045635,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.84166666666667,212.860742625854,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.85,212.651752041428,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.85833333333333,212.303612427005,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.86666666666667,213.318650063291,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.875,213.215024521227,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.88333333333333,212.056078902333,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.89166666666667,212.315737098372,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.9,213.48485119418,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.90833333333333,214.082811019742,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.91666666666667,212.012200472559,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.925,211.851368825285,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.93333333333333,213.708215335833,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.94166666666667,212.311336236248,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.95,211.640386440832,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.95833333333333,212.840509258796,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.96666666666667,212.237012495648,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.975,214.015578032384,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.98333333333333,213.504270047967,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
1.99166666666667,212.38124635316,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2,212.419484318553,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.00833333333333,212.789112706566,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.01666666666667,213.09272183448,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.025,212.744858795248,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.03333333333333,212.790574689161,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.04166666666667,212.572389720545,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.05,212.663938210769,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.05833333333333,213.430243981898,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.06666666666667,213.189542782148,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.075,213.23437591287,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.08333333333333,212.816675319887,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.09166666666667,212.628084349894,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.1,214.160650186646,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.10833333333333,212.782613411303,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.11666666666667,212.961625559318,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.125,213.305515705267,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.13333333333333,213.891619613914,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.14166666666667,212.511275013937,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.15,213.283189924271,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.15833333333333,212.706606616704,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.16666666666667,213.398626067774,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.175,212.849331903574,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.18333333333333,212.846690521832,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.19166666666667,213.79400664258,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.2,213.392460892402,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.20833333333333,213.087135356561,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.21666666666667,213.280256363718,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.225,212.784152158081,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.23333333333333,212.063759718691,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.24166666666667,214.402038780209,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.25,212.02956238783,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.25833333333333,213.830655810667,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.26666666666667,213.400871759387,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.275,212.370304124802,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.28333333333333,212.675468920843,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.29166666666667,213.424077671461,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.3,213.038264917847,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.30833333333333,213.523214668314,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.31666666666667,212.745292201246,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.325,212.498265087389,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.33333333333333,213.056824449504,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.34166666666667,213.97114675503,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.35,214.287413560693,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.35833333333333,212.461693925667,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.36666666666667,212.338027718397,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.375,212.566734408648,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.38333333333333,211.377207137975,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.39166666666667,211.561095311012,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.4,212.327540785035,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.40833333333333,212.386909000727,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.41666666666667,211.690552172696,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.425,212.406264446801,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.43333333333333,212.634034073799,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.44166666666667,212.278053277114,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.45,211.781576873626,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.45833333333333,212.755743537599,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.46666666666667,211.778366333296,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.475,213.068168784179,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.48333333333333,212.809959349359,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.49166666666667,213.625582281953,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.5,212.746541782568,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.50833333333333,212.999359161645,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.51666666666667,212.631910080429,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.525,211.092425924014,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
2.53333333333333,212.307361240923,"ZooHP","ZooHP.1","10MPA_exp1",10,-1.61426028056712,3.41,2.65,0.375000025870289,-0.0215234689227126
